NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0258,16.410,hate,benci,meëlat E,meëlat E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,tr,action,,1239,,0.0,0.0,,,
0259,16.290,kiss,"kecup  mengecup, cium mencium",mimis,"mimis mo-E =05.165?, sunsut moN-E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,=05.165,mo-E ?,,,,,tr,action,,1236,,0.0,0.0,,,
0259,16.290,kiss,"kecup  mengecup, cium mencium",sunsut,"mimis mo-E =05.165?, sunsut moN-E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E,,,,,tr,action,,1236,,0.0,0.0,,,
0260,16.270,love,"cinta  mencintai, kasih  mengasihi",'asayang,'asayang -i,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-i,,,,,tr,action,,1238,,0.0,0.0,,,
0261,16.330,"anxiety, worry","kegelisahan, kecemasan",soya mososoya,"soya mososoya, sësa ma-  =11.290 =22.320",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0261,16.330,"anxiety, worry","kegelisahan, kecemasan",sësa,"soya mososoya, sësa ma-  =11.290 =22.320",Tialo,Tingkulang,120.5302,0.517,,True,,,False,=11.290,ma-   ,,,,,noun,,,,,0.0,0.0,,,
0262,16.350,pity,kasihan,'aasi,'aasi,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0263,16.440,jealous,cemburu,gilan,gilan mo-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mo-E,,,,,noun,,,,,0.0,0.0,,,
0264,16.450,shame,rasa malu #combine with 16.452#,sili,sili mV-,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mV-,,,,,noun,,,,,0.0,0.0,,,
0266,17.360,secret,rahasia,rahasia,rahasia~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,culture,stati/noun,,,,,0.0,0.0,,,
0267,16.690,forgive,maaf  memaafkan,ampun,ampun moN--i ->20.140,Tialo,Tingkulang,120.5302,0.517,,True,,,False,->20.140,moN--i ,,,,,tr,action,,,,0.0,0.0,,,
0268,16.770,"mistake, error","kesalahan, kekeliruan",sala,"sala -nyo  RDP1 p22, palingan  mamàmalingan  ~ ""bingung""  p10",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo  RDP1 ,,,,,noun,,,,,0.0,0.0,,,
0268,16.770,"mistake, error","kesalahan, kekeliruan",palingan  mamàmalingan,"sala -nyo  RDP1 p22, palingan  mamàmalingan  ~ ""bingung""  p10",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,"""bingung""",,,noun,,,,,0.0,0.0,,,
0269,15.720,feel,rasa  merasai,epe,epe moN--i =15.310,Tialo,Tingkulang,120.5302,0.517,,True,,,False,=15.310,moN--i ,,,,,tr,action,,1230,,0.0,0.0,,,
0270,15.722,"touch, feel","raba  meraba, sentuh menyentuh",gagap,gagap moN-E më-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E më-E,,,,,tr,action,,1231,,0.0,0.0,,,
0271,15.712,"pinch, squeeze","jepit  menjepit, tekan  menekan",'entil,'entil moN-E -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-,,,,,tr,action,,1259,,0.0,0.0,,,
0272,15.220,"smell, sniff",cium  mencium,kundu,kundu më-,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,më-,,,,,tr,action,kata kerja,1229,384*,271.0,29.0,,,141.0
0273,15.260,"stink, smell",bau  berbau busuk,memboo,memboo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,stative,event,,0076,,0.0,0.0,Wu 140,,
0274,15.310,"taste, nibble at",cicip  mencicipi,epe,epe moN- =15.720,Tialo,Tingkulang,120.5302,0.517,,True,,,False,=15.720,moN- ,,,,,tr,action,,1232,,0.0,0.0,,,
0275,15.410,hear,dengar  mendengar,longo,"longo  i- mo'o-~, më'ëëpë ?< epe =15.310 , tiing moN-a'a  ~ ""mendengarkan""",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,i- mo'o-,,,,,tr,action,kata kerja,1227,382,135.0,44.0,C185 D57 E169 F168 G181,58.0,68.0
0275,15.410,hear,dengar  mendengar,më'ëëpë ?< epe,"longo  i- mo'o-~, më'ëëpë ?< epe =15.310 , tiing moN-a'a  ~ ""mendengarkan""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,=15.310,,,,,,tr,action,kata kerja,1227,382,135.0,44.0,C185 D57 E169 F168 G181,58.0,68.0
0275,15.410,hear,dengar  mendengar,tiing,"longo  i- mo'o-~, më'ëëpë ?< epe =15.310 , tiing moN-a'a  ~ ""mendengarkan""",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-a'a   ,,"""mendengarkan""",,,tr,action,kata kerja,1227,382,135.0,44.0,C185 D57 E169 F168 G181,58.0,68.0
0276,15.510,see,lihat  melihat,'ito më'ë'ito,'ito më'ë'ito [2. mee'ito] -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,-in-,[2. mee'ito],,,,tr,action,kata kerja,1228,383*,251.0,46.0,C184 D56 E168 F167 G180,57.0,130.0
0277,15.550,show,lihat  memperlihatkan ->15.510,'ita mopo'itaa'a nopopo'itaa'a,'ita mopo'itaa'a~ nopopo'itaa'a p53,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,,tr,action,,,,0.0,0.0,,,
0278,11.310,"look for, seek",cari  mencari,intug,"intug moN-E in-~, pengkiong M-E",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E in-,,,,,tr,action,,1174,,0.0,0.0,,,
0278,11.310,"look for, seek",cari  mencari,pengkiong,"intug moN-E in-~, pengkiong M-E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,M-E,,,,,tr,action,,1174,,0.0,0.0,,,
0279,15.532,spy,intai  mengintai,sinsiloy,sinsiloy moN-E -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-,,,,,tr,action,,1225,,0.0,0.0,,,
0280,15.531,"guard, watch",jaga  menjaga,atu,atu moN-  -i~ in--an~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-  -i in--an,,,,,tr,action,,1224,,0.0,0.0,,,
0281,04.840,"painful, sore",sakit,pëës,pëës mV-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mV-E,,,,disease,stative,,kata sifat,201,290*,209.0,160.0,,,
0282,04.841,"ill, sick","sakit (berat, demam)",juol,juol mV-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mV-E,,,,disease,stative,,kata sifat,0199/20,,0.0,0.0,,,
0283,04.830,healthy,sehat,'uig,'uig mV-E =04.810,Tialo,Tingkulang,120.5302,0.517,,True,,,False,=04.810,mV-E ,,,,disease,stative,state,,0202,,0.0,0.0,,,
0284,04.853,swell (like an abcess),"gembung  bergembung, bengkak  membengkak",mangka',"mangka' më-E mamangka'an~ ""banyak bengkak""",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,më-E mamangka'an ,,"""banyak bengkak""",,,intr,process,kata kerja,,457,0.0,87.0,,,158.0
0286,04.854,boil,bisul,bisul E,"bisul E, sakeana' E  (di ketiak)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,anggota tubuh,0203,067,29.0,0.0,,,
0286,04.854,boil,bisul,sakeana' E,"bisul E, sakeana' E  (di ketiak)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(di ketiak),,disease,noun,,anggota tubuh,0203,067,29.0,0.0,,,
0287,04.865,blister from friction,lepuh karena geserkan,obalon E,obalon E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,,,0.0,0.0,,,
0288,04.869,pus,nanah,nana,nana,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,,,0.0,0.0,,,
0289,04.970,blind,buta,bulol,"bulol mV-E,  nobutáuon E ""buta betul-betul""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mV-E,,,,disease,stative,state,kata sifat,0229,288,25.0,0.0,C137 E128 F128 G137,,
0289,04.970,blind,buta,nobutáuon E,"bulol mV-E,  nobutáuon E ""buta betul-betul""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,"""buta betul-betul""",,disease,stative,state,kata sifat,0229,288,25.0,0.0,C137 E128 F128 G137,,
0290,04.950,deaf,tuli,pansong,pansong  mV-E~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,mV-E,,,,disease,stative,state,kata sifat,0228,289,69.0,0.0,C136 E127 F127 G136,,
0291,04.882,rash,ruam,tanasi,=04.886,Tialo,Tingkulang,120.5302,0.517,,True,,,False,=04.886,,,"""panas badan""",,disease,noun,,,0214,,0.0,0.0,,,
0292,04.888,framboesia,patek,këkëd E,këkëd E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,0216,,0.0,0.0,,,
0293,04.886,measles,campak,tanasi,"tanasi   ""panas badan""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,"""panas badan""",,disease,noun,,,0211,,0.0,0.0,,,
0294,04.883,scabies,kudis,du'atol E,du'atol E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,0217,,0.0,0.0,,,
0295,04.887,small pox,cacar,togouyu,togouyu [togooyu],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[togooyu],,,disease,noun,,,0210,,0.0,0.0,,,
0296,04.884,"ichtyosis, tinea",kaskado,po'o,"po'o, po'o galu (berhitam)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,0215,,0.0,0.0,,,
0296,04.884,"ichtyosis, tinea",kaskado,po'o galu,"po'o, po'o galu (berhitam)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(berhitam),,disease,noun,,,0215,,0.0,0.0,,,
0297,04.856,"itch, be itchy",gatal,'atol,'atol më-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,më-E,,,,body,intr,,kata kerja,,453*,151.0,0.0,C210 E181 F192 G208,,
0298,04.858,"scratch (an itch, body)",garuk  menggaruk (w) (badan),'u'ug,'u'ug moN-E -in--an~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in--an,,,,body,intr / tr,action,kata kerja,,454,249.0,77.0,,,128.0
0299,04.847,goitre,gondong,boo' E,boo' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,0213,,0.0,0.0,,,
0300,15.385,rheumatism,"sengal, encok",gogo bu'u,gogo bu'u,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,0220,,0.0,0.0,,,
0301,04.855,scar,bekas luka,laab u ba'at E,laab u ba'at E [^b],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[^b],,,disease,noun,,anggota tubuh,0198,066,248.0,0.0,,,
0302,04.850,wound,luka,ba'at E,ba'at E [^b],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[^b],,,disease,noun,,,0196,,0.0,0.0,,,
0303,04.851,an infected wound,luka bernanah,ba'at E 'anana,ba'at E 'anana ~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,disease,noun,,,0197,,0.0,0.0,,,
0304,04.843,fever,"demam, malaria",o'og,o'og  -a'a  noo'oga'anyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-a'a  noo'oga'anyo,,,,disease,noun,,,0204/5,,0.0,0.0,,,
0305,04.846,headache,"sakit kepala, pusing",pëës E ba'i,pëës E ba'i,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,,0219,,0.0,0.0,,,
0306,04.845,cold (catarrh),selesma ->04.232,'osòsopung E,'osòsopung E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,state,,0222,,0.0,0.0,,,
0309,04.663,have diarrhoea,ceret  menceret,mëanggal E moogo,mëanggal E moogo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,intr,event,,0208,,0.0,0.0,,,
0310,04.895,cramp,kejang,malë,malë më-  -mo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,më-  -mo,,,,disease,noun,state,,0224,,0.0,0.0,,,
0311,04.880,medicine,obat,ulam E,ulam E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,disease,noun,,buatan manusia,0233,253,179.0,0.0,,,
0312,04.860,"heal, cure",sembuh  menyembuhkan,ondo' mopo'ongondo' E,ondo' mopo'ongondo' E  =14.280,Tialo,Tingkulang,120.5302,0.517,,True,,,False,=14.280,,,,,disease,tr,action,,,,0.0,0.0,,,
0313,04.870,doctor,dokter,doktor,doktor ~,Tialo,Tingkulang,120.5302,0.517,,False,,,True,nan,,,,,disease,noun,,,0235,,0.0,0.0,,,
0314,04.753,death,kematian,'inaatëan E,'inaatëan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,body,noun,event,,0184,,0.0,0.0,,,
0315,04.750,"die, dead",mati,ate,ate mV- -mo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mV- -mo,,,,death,intr,state,kata kerja,0185,411,68.0,75.0,C190 D60 E174 F175 G190,61.0,27.0
0316,04.752,die  (figurative),tinggal  meninggal dunia ->14.255,mëtëulëmo li asalonyo,mëtëulëmo li asalonyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,death,intr,event,,0183,,0.0,0.0,,,
0317,04.760,kill,bunuh  membunuh (orang),patë,patë moN- -in--anE ->20.130,Tialo,Tingkulang,120.5302,0.517,,True,,,False,->20.130,moN- -in--anE ,,,,death,tr,action,kata kerja,0192,434*,153.0,74.0,C192 D96 E195 F174 G189,62.0,81.0
0319,04.782,"coffin, bier supporting the cloth covering a corpse (Islam)","peti mati, keranda",kasi nu to naate,"kasi nu to naate, dindingari , tolotag E (Stützpfahl) #delete dinding/tolotag#",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,death,noun,abstract,,0189,,0.0,0.0,,,
0319,04.782,"coffin, bier supporting the cloth covering a corpse (Islam)","peti mati, keranda",dindingari,"kasi nu to naate, dindingari , tolotag E (Stützpfahl) #delete dinding/tolotag#",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,death,noun,abstract,,0189,,0.0,0.0,,,
0319,04.782,"coffin, bier supporting the cloth covering a corpse (Islam)","peti mati, keranda",tolotag E  #delete dinding,"kasi nu to naate, dindingari , tolotag E (Stützpfahl) #delete dinding/tolotag#",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(Stützpfahl),,death,noun,abstract,,0189,,0.0,0.0,,,
0319,04.782,"coffin, bier supporting the cloth covering a corpse (Islam)","peti mati, keranda",tolotag,"kasi nu to naate, dindingari , tolotag E (Stützpfahl) #delete dinding/tolotag#",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,death,noun,abstract,,0189,,0.0,0.0,,,
0320,04.785,funeral ceremony,upacara kematian,tama',tama' mopo-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mopo-E,,,,death,noun,event,,0404,,0.0,0.0,,,
0321,04.773,liquid formed during decomposition of body,air mayat,latab u to naate,latab u to naate,Tialo,Tingkulang,120.5302,0.517,,True,,,True,nan,,,,,death,noun,mass,,0187,,0.0,0.0,,,
0322,04.771,deceased: the deceased,orang mati,to naate,to naate,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,death,noun,object,,0186,,0.0,0.0,,,
0323,04.780,"bury, inter",kubur  menguburkan,tamon,tamon moN%t-E -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN%t-E -in-,,,,death,tr,,kata kerja,0190,413,36.0,0.0,,,
0324,04.795,inherit,warisi  mewarisi,tilal E,"tilal E moN-E -in-~  ""membagi""",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-  ,,"""membagi""",,death,tr,event,,0193,,0.0,0.0,,,
0325,02.360,mother,ibu,siina,siina -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,kinship,noun,,hubungan kemasyarakatan,0256,075,185.0,59.0,C144 E135 F134 G143,,96.0
0325a,02.362,mother (form of address),ibu (panggilan),ina,ina,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0256a,,0.0,0.0,,,
0326,02.350,father,"bapak, ayah",siama,siama -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,kinship,noun,,hubungan kemasyarakatan,0255,074,105.0,60.0,C143 E134 F133 G142,,43.0
0326a,02.352,father (form of address),bapak  (panggilan),mama,mama -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,kinship,noun,,hubungan kemasyarakatan,0255a,,0.0,0.0,,,
0327,02.370,parents,orang tua,to sia'ang E,to sia'ang E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0255/25,,0.0,0.0,,,
0328,02.455,sibling,saudara (kandung),umput u puse,"umput u puse, soungáunga",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,noun,,hubungan kemasyarakatan,0268/26,084,262.0,0.0,,,
0328,02.455,sibling,saudara (kandung),soungáunga,"umput u puse, soungáunga",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,noun,,hubungan kemasyarakatan,0268/26,084,262.0,0.0,,,
0331,02.457,older sibling,kakak,sia'a,sia'a,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0270,085*,0.0,0.0,C151 E138 F137 G147,,
0333,02.456,younger sibling,adik,tuai,tuai -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,kinship,noun,,hubungan kemasyarakatan,0272/27,087*,0.0,0.0,C153 E139 F138 G148,,
0336,02.270,child,anak,unga,unga -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,kinship,noun,,hubungan kemasyarakatan,0257/25,076,48.0,56.0,,,20.0
0339,02.273,last born child,anak bungsu,unga pomabusan E,"unga pomabusan E~, ONK: unga to tuai",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0258,078*,0.0,0.0,C147 G145,,
0339,02.273,last born child,anak bungsu,unga to tuai,"unga pomabusan E~, ONK: unga to tuai",Tialo,Ongka,120.7907,0.4834,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0258,078*,0.0,0.0,C147 G145,,
0340,02.272,first born child,anak sulung,unga sia'a,"unga sia'a~, unga to sia'ang E",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0257,077*,0.0,0.0,C146,,
0340,02.272,first born child,anak sulung,unga to sia'ang E,"unga sia'a~, unga to sia'ang E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0257,077*,0.0,0.0,C146,,
0341,02.282,little child,kanak-kanak,unga dëdëë'i,unga dëdëë'i,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0259/26,,0.0,0.0,,,
0343,02.470,grandmother,nenek (perempuan),siopu bein E,siopu bein E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0264,080,0.0,0.0,C149 E137 F136 G151,,
0343a,02.472,grandmother  (form of address),nenek perempuan  (panggilan),popu,popu~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0264a,,0.0,0.0,,,
0344,02.460,grandfather,kakek,kakai,"kakai, siopu logas E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0263,081,0.0,0.0,C148 E137,,
0344,02.460,grandfather,kakek,siopu logas E,"kakai, siopu logas E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0263,081,0.0,0.0,C148 E137,,
0344a,02.462,grandfather (form of address),kakek (panggilan),'akai,'akai~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0263a,,0.0,0.0,,,
0346a,02.560,ancestors,nenek moyang,siopu,siopu  p33,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0267,082*,0.0,0.0,C150 G152,,
0347,02.480,grandchild,cucu,mo'upu,mo'upu / móupu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0274,079,0.0,0.0,C154 E140 F139 G146,,
0347,02.480,grandchild,cucu,móupu,mo'upu / móupu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0274,079,0.0,0.0,C154 E140 F139 G146,,
0348,02.482,great-grandchild,cicit,to'ong,"to'ong ~  ->20.705, móupu i tu'u",Tialo,Tingkulang,120.5302,0.517,,False,,,False,->20.705,,,,,kinship,noun,,,0274a,,0.0,0.0,,,
0348,02.482,great-grandchild,cicit,móupu i tu'u,"to'ong ~  ->20.705, móupu i tu'u",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0274a,,0.0,0.0,,,
0352,02.520,aunt,bibi,ponsinaan E,"ponsinaan E, si 'aia~",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0281/02,091*,0.0,0.0,C156 E142 F141 G150,,
0352,02.520,aunt,bibi,si 'aia,"ponsinaan E, si 'aia~",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,,0281/02,091*,0.0,0.0,C156 E142 F141 G150,,
0352a,02.521,aunt (form of address),bibi  (panggilan),ináina,"ináina, 'aia~",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0281/28,,0.0,0.0,,,
0352a,02.521,aunt (form of address),bibi  (panggilan),'aia,"ináina, 'aia~",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0281/28,,0.0,0.0,,,
0361,02.510,uncle,paman,ponsiamaan E,ponsiamaan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0275/02,089*,0.0,0.0,C155 E141 F140 G149,,
0361a,02.511,uncle (form of address),paman (panggilan),manggë,manggë,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0275/28,,0.0,0.0,,,
0368,02.530,nephew/niece,kemanakan,ponungaan E,ponungaan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0287/02,,0.0,0.0,,,
0378,02.550,cousin,saudara sepupu (satu kali),soungaunga sëpisa,soungaunga sëpisa,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0295/02,,0.0,0.0,,,
0381,02.310,spouse,isteri / suami,lapi,lapi -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,kinship,noun,,hubungan kemasyarakatan,0317/18,072*,147.0,57.0,C141 D16 E132 F131 G140,,76.0
0383,02.600,parents-in-law,mertua,monian E,monian E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0297,,0.0,0.0,,,
0384,02.602,child's spouse's parents (orig: respective parents of the married couple)#,besan,momonian,momonian,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0298,,0.0,0.0,,,
0396,02.652,spouse's sibling's spouse,biras,lago,lago,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0306/14,,0.0,0.0,Z: In-law ('cousin'outside),,
0400,02.650,brother/sister-in-law,ipar,ipag E,ipag E [ h],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[ h],,,kinship,noun,,,0310/14,,0.0,0.0,"Z2.65A bayaw=broth, siipar=sis",,
0405,02.710,step-parents/children,tiri,wato' E,wato' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0304,,0.0,0.0,,,
0410,02.755,adopted child,anak pungut,unga piara,unga piara,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0305,,0.0,0.0,,,
0411,02.750,orphan,anak yatim,yatiim E,"yatiim E, unga tiamo 'ësiama",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,,,0.0,0.0,,,
0411,02.750,orphan,anak yatim,unga tiamo 'ësiama,"yatiim E, unga tiamo 'ësiama",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,,,0.0,0.0,,,
0412,02.430,offspring,keturunan,turunan E,"turunan E , bija~ (K)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,,,hubungan kemasyarakatan,,083*,206.0,0.0,,,
0412,02.430,offspring,keturunan,bija,"turunan E , bija~ (K)",Tialo,Tingkulang,120.5302,0.517,,False,,(K),False,nan,,,,,,,,hubungan kemasyarakatan,,083*,206.0,0.0,,,
0413,02.760,widow/er,janda (mati),balu,balu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,,,hubungan kemasyarakatan,,094*,357.0,0.0,,,
0414,02.762,divorcee,janda (cerai),timbala,timbala,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,,,0.0,0.0,,,
0416,02.815,related,keluarga,soungaunga,soungaunga,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,0315,,0.0,0.0,,,
0417,02.816,unrelated,bukan keluarga,tiaaje,tiaaje sounga-unga / soungaan~,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,sounga-unga ,,,,kinship,noun,,,0316,,0.0,0.0,,,
0417,02.816,unrelated,bukan keluarga,soungaan,tiaaje sounga-unga / soungaan~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,kinship,noun,,,0316,,0.0,0.0,,,
0420,02.345,bride price,mas kawin,tolan E,tolan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,culture,noun,,kebiasaan,0411,481*,0.0,0.0,C160 E146 F145 G156,,
0421,02.341,divorce,"cerai, talak  ->12.230",gaat,gaat  më--anE,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,më--anE,,,,kinship,noun,,,0410,,0.0,0.0,,,
0422,02.380,married person,orang yang sudah kawin,to 'alapimo,to 'alapimo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,kinship,noun,,,,,0.0,0.0,,,
